"","id","cost","status","xloc","yloc"
"986",1492,415692.1938184,2,1164622.99,-4680540.79722
"987",1493,207846.0969043,2,1176622.99,-4680540.79722
"988",1494,138564.0646061,2,1188622.99,-4680540.79722
"989",1495,415692.1938184,0,1200622.99,-4680540.79722
"990",1496,415692.1938135,0,1212622.99,-4680540.79722
"991",1497,207846.0969092,0,1224622.99,-4680540.79722
"992",1498,415692.1938135,0,1236622.99,-4680540.79722
"993",1499,415692.1938184,0,1248622.99,-4680540.79722
"994",1500,207846.0969092,0,1260622.99,-4680540.79722
"995",1501,207846.0969092,0,1272622.99,-4680540.79722
"996",1502,207846.0969067,0,1284622.99,-4680540.79722
"997",1503,103923.048457,0,1296622.99,-4680540.79722
"998",1504,103923.0484521,0,1308622.99,-4680540.79722
"999",1505,103923.0484558,0,1320622.99,-4680540.79722
"1000",1506,103923.0484546,0,1332622.99,-4680540.79722
"1001",1507,415692.1938184,0,1344622.99,-4680540.79722
"1002",1508,103923.0484521,0,1356622.99,-4680540.79722
"1003",1509,103923.0484546,0,1368622.99,-4680540.79722
"1004",1510,51151.4775708,0,1380622.99,-4680540.79722
"1005",1516,190895.5619409,0,1122622.99,-4684004.89883
"1006",1517,130311.6713379,0,1134622.99,-4684004.89883
"1007",1518,207846.0969116,0,1146622.99,-4684004.89883
"1008",1519,415692.1938184,2,1158622.99,-4684004.89883
"1009",1520,415692.1938086,2,1170622.99,-4684004.89883
"1010",1521,415692.1938232,2,1182622.99,-4684004.89883
"1011",1522,415692.1938184,2,1194622.99,-4684004.89883
"1012",1523,415692.1938086,0,1206622.99,-4684004.89883
"1013",1524,207846.0969067,0,1218622.99,-4684004.89883
"1014",1525,207846.0969092,0,1230622.99,-4684004.89883
"1015",1526,415692.1938135,0,1242622.99,-4684004.89883
"1016",1527,415692.1938086,0,1254622.99,-4684004.89883
"1017",1528,207846.0969092,0,1266622.99,-4684004.89883
"1018",1529,207846.0969092,0,1278622.99,-4684004.89883
"1019",1530,207846.0969092,0,1290622.99,-4684004.89883
"1020",1531,207846.0969067,0,1302622.99,-4684004.89883
"1021",1532,415692.1938184,0,1314622.99,-4684004.89883
"1022",1533,207846.0969116,0,1326622.99,-4684004.89883
"1023",1534,207846.0969043,0,1338622.99,-4684004.89883
"1024",1535,207846.0969116,0,1350622.99,-4684004.89883
"1025",1536,207846.0969141,0,1362622.99,-4684004.89883
"1026",1537,415692.1938135,0,1374622.99,-4684004.89883
"1027",1543,49912.5293066,0,1116622.99,-4687469.00045
"1028",1544,38833.8198096,0,1128622.99,-4687469.00045
"1029",1545,34404.5707507,2,1140622.99,-4687469.00045
"1030",1546,207846.0969092,0,1152622.99,-4687469.00045
"1031",1547,415692.1938184,2,1164622.99,-4687469.00045
"1032",1548,415692.1938184,2,1176622.99,-4687469.00045
"1033",1549,207846.0969092,2,1188622.99,-4687469.00045
"1034",1550,415692.1938184,0,1200622.99,-4687469.00045
"1035",1551,415692.1938184,0,1212622.99,-4687469.00045
"1036",1552,207846.0969092,0,1224622.99,-4687469.00045
"1037",1553,207846.0969141,0,1236622.99,-4687469.00045
"1038",1554,138564.0646045,0,1248622.99,-4687469.00045
"1039",1555,103923.0484546,0,1260622.99,-4687469.00045
"1040",1556,207846.0969043,0,1272622.99,-4687469.00045
"1041",1557,207846.0969067,0,1284622.99,-4687469.00045
"1042",1558,138564.0646029,0,1296622.99,-4687469.00045
"1043",1559,103923.0484546,0,1308622.99,-4687469.00045
"1044",1560,103923.0484521,0,1320622.99,-4687469.00045
"1045",1561,207846.0969092,0,1332622.99,-4687469.00045
"1046",1562,415692.1938184,0,1344622.99,-4687469.00045
"1047",1563,138564.0646045,0,1356622.99,-4687469.00045
"1048",1564,136375.416626,0,1368622.99,-4687469.00045
"1049",1565,71461.4151343,0,1380622.99,-4687469.00045
"1050",1571,103923.0484558,0,1122622.99,-4690933.10206
"1051",1572,107835.4118506,0,1134622.99,-4690933.10206
"1052",1573,73068.8817847,0,1146622.99,-4690933.10206
"1053",1574,415692.1938135,2,1158622.99,-4690933.10206
"1054",1575,415692.1938232,2,1170622.99,-4690933.10206
"1055",1576,415692.1938086,2,1182622.99,-4690933.10206
"1056",1577,415692.1938135,2,1194622.99,-4690933.10206
"1057",1578,415692.1938184,0,1206622.99,-4690933.10206
"1058",1579,138564.0646045,0,1218622.99,-4690933.10206
"1059",1580,103923.0484521,0,1230622.99,-4690933.10206
"1060",1581,138564.0646045,0,1242622.99,-4690933.10206
"1061",1582,207846.0969092,0,1254622.99,-4690933.10206
"1062",1583,138564.0646094,0,1266622.99,-4690933.10206
"1063",1584,138564.0646061,0,1278622.99,-4690933.10206
"1064",1585,103923.0484546,0,1290622.99,-4690933.10206
"1065",1586,103923.0484558,0,1302622.99,-4690933.10206
"1066",1587,207846.0969092,0,1314622.99,-4690933.10206
"1067",1588,138564.0646077,0,1326622.99,-4690933.10206
"1068",1589,207846.0969067,0,1338622.99,-4690933.10206
"1069",1590,138564.0646061,0,1350622.99,-4690933.10206
"1070",1591,38684.1940149,0,1362622.99,-4690933.10206
"1071",1592,83007.8364331,0,1374622.99,-4690933.10206
"1072",1593,9442.5876172,0,1386622.99,-4690933.10206
"1073",1598,30157.631709,0,1116622.99,-4694397.20368
"1074",1599,207846.0969092,0,1128622.99,-4694397.20368
"1075",1600,5273.368313,0,1140622.99,-4694397.20368
"1076",1601,207846.0969092,2,1152622.99,-4694397.20368
"1077",1602,415692.1938135,2,1164622.99,-4694397.20368
"1078",1603,415692.1938184,2,1176622.99,-4694397.20368
"1079",1604,207846.0969067,2,1188622.99,-4694397.20368
"1080",1605,415692.1938135,2,1200622.99,-4694397.20368
"1081",1606,415692.1938184,0,1212622.99,-4694397.20368
"1082",1607,415692.1938135,0,1224622.99,-4694397.20368
"1083",1608,207846.0969043,0,1236622.99,-4694397.20368
"1084",1609,207846.0969092,0,1248622.99,-4694397.20368
"1085",1610,207846.0969092,0,1260622.99,-4694397.20368
"1086",1611,207846.0969092,0,1272622.99,-4694397.20368
"1087",1612,415692.1938135,0,1284622.99,-4694397.20368
"1088",1613,207846.0969141,0,1296622.99,-4694397.20368
"1089",1614,207846.0969092,0,1308622.99,-4694397.20368
"1090",1615,207846.0969092,0,1320622.99,-4694397.20368
"1091",1616,207846.0969067,0,1332622.99,-4694397.20368
"1092",1617,415692.1938184,0,1344622.99,-4694397.20368
"1093",1618,207846.0969116,0,1356622.99,-4694397.20368
"1094",1620,84837.0666927,0,1380622.99,-4694397.20368
"1095",1626,100693.1711438,0,1122622.99,-4697861.30529
"1096",1627,176489.9148975,0,1134622.99,-4697861.30529
"1097",1628,205856.6079492,2,1146622.99,-4697861.30529
"1098",1629,415692.1938135,2,1158622.99,-4697861.30529
"1099",1630,415692.1938184,2,1170622.99,-4697861.30529
"1100",1631,207846.0969067,2,1182622.99,-4697861.30529
"1101",1632,415692.1938135,2,1194622.99,-4697861.30529
"1102",1633,415692.1938135,2,1206622.99,-4697861.30529
"1103",1634,138564.0646045,0,1218622.99,-4697861.30529
"1104",1635,103923.0484534,0,1230622.99,-4697861.30529
"1105",1636,103923.0484558,0,1242622.99,-4697861.30529
"1106",1637,207846.0969067,0,1254622.99,-4697861.30529
"1107",1638,138564.0646045,0,1266622.99,-4697861.30529
"1108",1639,103923.0484546,0,1278622.99,-4697861.30529
"1109",1640,103923.0484546,0,1290622.99,-4697861.30529
"1110",1641,103923.0484534,0,1302622.99,-4697861.30529
"1111",1642,207846.0969092,0,1314622.99,-4697861.30529
"1112",1643,138564.0646061,0,1326622.99,-4697861.30529
"1113",1644,103923.0484546,0,1338622.99,-4697861.30529
"1114",1645,103923.0484521,0,1350622.99,-4697861.30529
"1115",1646,19026.8471997,0,1362622.99,-4697861.30529
"1116",1647,35089.5658154,0,1374622.99,-4697861.30529
"1117",1648,107.5540308,0,1386622.99,-4697861.30529
"1118",1653,19579.0068034,0,1116622.99,-4701325.40691
"1119",1654,103923.0484558,0,1128622.99,-4701325.40691
"1120",1655,97441.0454199,2,1140622.99,-4701325.40691
"1121",1656,207846.0969067,2,1152622.99,-4701325.40691
"1122",1657,415692.1938184,2,1164622.99,-4701325.40691
"1123",1658,207846.0969067,2,1176622.99,-4701325.40691
"1124",1659,138564.0646045,2,1188622.99,-4701325.40691
"1125",1660,415692.1938184,2,1200622.99,-4701325.40691
"1126",1661,415692.1938135,2,1212622.99,-4701325.40691
"1127",1662,207846.0969116,0,1224622.99,-4701325.40691
"1128",1663,138564.0646061,0,1236622.99,-4701325.40691
"1129",1664,103923.0484546,0,1248622.99,-4701325.40691
"1130",1665,103923.0484509,0,1260622.99,-4701325.40691
"1131",1666,103923.0484558,0,1272622.99,-4701325.40691
"1132",1667,207846.0969067,0,1284622.99,-4701325.40691
"1133",1668,138564.0646045,0,1296622.99,-4701325.40691
"1134",1669,103923.0484534,0,1308622.99,-4701325.40691
"1135",1670,103923.048457,0,1320622.99,-4701325.40691
"1136",1671,103923.0484521,0,1332622.99,-4701325.40691
"1137",1672,207846.0969116,0,1344622.99,-4701325.40691
"1138",1673,87300.5923877,0,1356622.99,-4701325.40691
"1139",1675,62333.6430479,2,1380622.99,-4701325.40691
"1140",1681,201486.6595386,0,1122622.99,-4704789.50852
"1141",1682,415692.1938184,0,1134622.99,-4704789.50852
"1142",1683,415692.1938086,2,1146622.99,-4704789.50852
"1143",1684,415692.1938184,2,1158622.99,-4704789.50852
"1144",1685,415692.1938086,2,1170622.99,-4704789.50852
"1145",1686,207846.0969116,2,1182622.99,-4704789.50852
"1146",1687,415692.1938086,2,1194622.99,-4704789.50852
"1147",1688,415692.1938184,2,1206622.99,-4704789.50852
"1148",1689,207846.0969043,2,1218622.99,-4704789.50852
"1149",1690,207846.0969092,0,1230622.99,-4704789.50852
"1150",1691,207846.0969043,0,1242622.99,-4704789.50852
"1151",1692,415692.1938184,0,1254622.99,-4704789.50852
"1152",1693,207846.0969043,0,1266622.99,-4704789.50852
"1153",1694,207846.0969092,0,1278622.99,-4704789.50852
"1154",1695,207846.0969043,0,1290622.99,-4704789.50852
"1155",1696,207846.0969141,0,1302622.99,-4704789.50852
"1156",1697,415692.1938086,0,1314622.99,-4704789.50852
"1157",1698,207846.0969092,0,1326622.99,-4704789.50852
"1158",1699,207846.0969043,0,1338622.99,-4704789.50852
"1159",1700,207846.0969092,0,1350622.99,-4704789.50852
"1160",1702,121320.9488965,0,1374622.99,-4704789.50852
"1161",1708,5467.0135913,0,1116622.99,-4708253.61014
"1162",1709,103923.0484534,0,1128622.99,-4708253.61014
"1163",1710,207846.0969092,2,1140622.99,-4708253.61014
"1164",1711,415692.1938184,2,1152622.99,-4708253.61014
"1165",1712,415692.1938135,2,1164622.99,-4708253.61014
"1166",1713,207846.0969043,2,1176622.99,-4708253.61014
"1167",1714,103923.048457,2,1188622.99,-4708253.61014
"1168",1715,207846.0969092,2,1200622.99,-4708253.61014
"1169",1716,138564.0646061,2,1212622.99,-4708253.61014
"1170",1717,207846.0969092,0,1224622.99,-4708253.61014
"1171",1718,138564.0646045,0,1236622.99,-4708253.61014
"1172",1719,103923.0484521,0,1248622.99,-4708253.61014
"1173",1720,103923.0484546,0,1260622.99,-4708253.61014
"1174",1721,103923.048457,0,1272622.99,-4708253.61014
"1175",1722,207846.0969092,0,1284622.99,-4708253.61014
"1176",1723,138564.0646077,0,1296622.99,-4708253.61014
"1177",1724,103923.0484546,0,1308622.99,-4708253.61014
"1178",1725,103923.0484521,0,1320622.99,-4708253.61014
"1179",1726,103923.0484546,0,1332622.99,-4708253.61014
"1180",1727,207846.0969092,0,1344622.99,-4708253.61014
"1181",1728,22780.6498389,0,1356622.99,-4708253.61014
"1182",1730,32465.2141016,0,1380622.99,-4708253.61014
"1183",1736,74380.8178845,0,1122622.99,-4711717.71175
"1184",1737,207846.0969092,0,1134622.99,-4711717.71175
"1185",1738,415692.1938184,2,1146622.99,-4711717.71175
"1186",1739,415692.1938184,2,1158622.99,-4711717.71175
"1187",1740,415692.1938184,2,1170622.99,-4711717.71175
"1188",1741,138564.0646077,2,1182622.99,-4711717.71175
"1189",1742,207846.0969067,2,1194622.99,-4711717.71175
"1190",1743,138564.0646029,2,1206622.99,-4711717.71175
"1191",1744,103923.0484521,0,1218622.99,-4711717.71175
"1192",1745,103923.0484546,0,1230622.99,-4711717.71175
"1193",1746,103923.0484546,0,1242622.99,-4711717.71175
"1194",1747,207846.0969116,0,1254622.99,-4711717.71175
"1195",1748,138564.0646077,0,1266622.99,-4711717.71175
"1196",1749,103923.0484546,0,1278622.99,-4711717.71175
"1197",1750,103923.0484546,0,1290622.99,-4711717.71175
"1198",1751,103923.0484521,0,1302622.99,-4711717.71175
"1199",1752,207846.0969067,0,1314622.99,-4711717.71175
"1200",1753,138564.0646061,0,1326622.99,-4711717.71175
"1201",1754,103923.0484546,0,1338622.99,-4711717.71175
"1202",1755,94865.6663635,0,1350622.99,-4711717.71175
"1203",1757,58677.8528141,0,1374622.99,-4711717.71175
"1204",1763,4464.6387451,0,1116622.99,-4715181.81337
"1205",1764,207846.0969067,0,1128622.99,-4715181.81337
"1206",1765,415692.1938184,2,1140622.99,-4715181.81337
"1207",1766,415692.1938135,0,1152622.99,-4715181.81337
"1208",1767,415692.1938232,2,1164622.99,-4715181.81337
"1209",1768,207846.0969067,2,1176622.99,-4715181.81337
"1210",1769,207846.0969092,2,1188622.99,-4715181.81337
"1211",1770,415692.1938135,2,1200622.99,-4715181.81337
"1212",1771,207846.0969067,2,1212622.99,-4715181.81337
"1213",1772,415692.1938135,0,1224622.99,-4715181.81337
"1214",1773,207846.0969067,0,1236622.99,-4715181.81337
"1215",1774,207846.0969092,0,1248622.99,-4715181.81337
"1216",1775,207846.0969067,0,1260622.99,-4715181.81337
"1217",1776,207846.0969116,0,1272622.99,-4715181.81337
"1218",1777,415692.1938135,0,1284622.99,-4715181.81337
"1219",1778,207846.0969092,0,1296622.99,-4715181.81337
"1220",1779,207846.0969067,0,1308622.99,-4715181.81337
"1221",1780,207846.0969067,0,1320622.99,-4715181.81337
"1222",1781,207846.0969067,0,1332622.99,-4715181.81337
"1223",1782,415692.1938135,0,1344622.99,-4715181.81337
"1224",1783,13090.4334082,0,1356622.99,-4715181.81337
"1225",1785,24588.4817517,0,1380622.99,-4715181.81337
"1226",1791,49229.7380261,0,1122622.99,-4718645.91498
"1227",1792,415692.1938135,2,1134622.99,-4718645.91498
"1228",1793,415692.1938232,0,1146622.99,-4718645.91498
"1229",1794,415692.1938135,2,1158622.99,-4718645.91498
"1230",1795,207846.0969092,2,1170622.99,-4718645.91498
"1231",1796,103923.0484534,2,1182622.99,-4718645.91498
"1232",1797,207846.0969043,2,1194622.99,-4718645.91498
"1233",1798,207846.0969092,2,1206622.99,-4718645.91498
"1234",1799,103923.0484546,0,1218622.99,-4718645.91498
"1235",1800,103923.0484558,0,1230622.99,-4718645.91498
"1236",1801,103923.0484558,0,1242622.99,-4718645.91498
"1237",1802,207846.0969116,0,1254622.99,-4718645.91498
"1238",1803,138564.0646077,0,1266622.99,-4718645.91498
"1239",1804,103923.0484546,0,1278622.99,-4718645.91498
"1240",1805,103923.0484521,0,1290622.99,-4718645.91498
"1241",1806,103923.0484546,0,1302622.99,-4718645.91498
"1242",1807,207846.0969116,0,1314622.99,-4718645.91498
"1243",1808,138564.0646029,0,1326622.99,-4718645.91498
"1244",1809,103923.0484558,0,1338622.99,-4718645.91498
"1245",1810,56121.4449939,0,1350622.99,-4718645.91498
"1246",1812,5072.2466162,0,1374622.99,-4718645.91498
"1247",1819,122267.6210433,0,1128622.99,-4722110.0166
"1248",1820,415692.1938184,2,1140622.99,-4722110.0166
"1249",1821,415692.1938184,2,1152622.99,-4722110.0166
"1250",1822,415692.1938135,2,1164622.99,-4722110.0166
"1251",1823,138564.0646061,2,1176622.99,-4722110.0166
"1252",1824,138564.0646045,0,1188622.99,-4722110.0166
"1253",1825,207846.0969092,2,1200622.99,-4722110.0166
"1254",1826,138564.0646045,2,1212622.99,-4722110.0166
"1255",1827,207846.0969067,0,1224622.99,-4722110.0166
"1256",1828,138564.0646061,0,1236622.99,-4722110.0166
"1257",1829,103923.0484546,0,1248622.99,-4722110.0166
"1258",1830,103923.0484558,0,1260622.99,-4722110.0166
"1259",1831,103923.0484521,0,1272622.99,-4722110.0166
"1260",1832,207846.0969067,0,1284622.99,-4722110.0166
"1261",1833,138564.0646045,0,1296622.99,-4722110.0166
"1262",1834,103923.0484546,0,1308622.99,-4722110.0166
"1263",1835,103923.0484546,0,1320622.99,-4722110.0166
"1264",1836,103923.0484558,0,1332622.99,-4722110.0166
"1265",1837,207846.0969067,0,1344622.99,-4722110.0166
"1266",1846,25.9728613,0,1122622.99,-4725574.11821
"1267",1847,415692.1938184,0,1134622.99,-4725574.11821
"1268",1848,415692.1938135,0,1146622.99,-4725574.11821
"1269",1849,415692.1938184,2,1158622.99,-4725574.11821
"1270",1850,207846.0969092,2,1170622.99,-4725574.11821
"1271",1851,207846.0969116,0,1182622.99,-4725574.11821
"1272",1852,415692.1938184,2,1194622.99,-4725574.11821
"1273",1853,207846.0969043,2,1206622.99,-4725574.11821
"1274",1854,207846.0969067,0,1218622.99,-4725574.11821
"1275",1855,207846.0969116,0,1230622.99,-4725574.11821
"1276",1856,207846.0969043,0,1242622.99,-4725574.11821
"1277",1857,415692.1938135,0,1254622.99,-4725574.11821
"1278",1858,207846.0969116,0,1266622.99,-4725574.11821
"1279",1859,207846.0969067,0,1278622.99,-4725574.11821
"1280",1860,207846.0969067,0,1290622.99,-4725574.11821
"1281",1861,207846.0969116,0,1302622.99,-4725574.11821
"1282",1862,415692.1938135,0,1314622.99,-4725574.11821
"1283",1863,207846.0969043,0,1326622.99,-4725574.11821
"1284",1864,207846.0969092,0,1338622.99,-4725574.11821
"1285",1865,104238.3601294,0,1350622.99,-4725574.11821
"1286",1874,74369.2870752,0,1128622.99,-4729038.21983
"1287",1875,207846.0969116,0,1140622.99,-4729038.21983
"1288",1876,415692.1938135,2,1152622.99,-4729038.21983
"1289",1877,207846.0969092,2,1164622.99,-4729038.21983
"1290",1878,207846.0969092,2,1176622.99,-4729038.21983
"1291",1879,415692.1938184,0,1188622.99,-4729038.21983
"1292",1880,207846.0969116,0,1200622.99,-4729038.21983
"1293",1881,103923.0484546,2,1212622.99,-4729038.21983
"1294",1882,207846.0969067,2,1224622.99,-4729038.21983
"1295",1883,103923.048457,0,1236622.99,-4729038.21983
"1296",1884,103923.0484558,0,1248622.99,-4729038.21983
"1297",1885,103923.0484558,0,1260622.99,-4729038.21983
"1298",1886,103923.0484546,0,1272622.99,-4729038.21983
"1299",1887,207846.0969067,0,1284622.99,-4729038.21983
"1300",1888,103923.0484546,0,1296622.99,-4729038.21983
"1301",1889,103923.0484546,0,1308622.99,-4729038.21983
"1302",1890,103923.0484534,0,1320622.99,-4729038.21983
"1303",1891,103923.0484546,0,1332622.99,-4729038.21983
"1304",1892,203729.7245361,0,1344622.99,-4729038.21983
"1305",1902,207846.0969043,0,1134622.99,-4732502.32144
"1306",1903,415692.1938184,0,1146622.99,-4732502.32144
"1307",1904,207846.0969067,2,1158622.99,-4732502.32144
"1308",1905,207846.0969067,2,1170622.99,-4732502.32144
"1309",1906,207846.0969116,0,1182622.99,-4732502.32144
"1310",1907,415692.1938135,0,1194622.99,-4732502.32144
"1311",1908,138564.0646077,0,1206622.99,-4732502.32144
"1312",1909,103923.0484534,0,1218622.99,-4732502.32144
"1313",1910,103923.0484534,2,1230622.99,-4732502.32144
"1314",1911,138564.0646045,0,1242622.99,-4732502.32144
"1315",1912,207846.0969019,0,1254622.99,-4732502.32144
"1316",1913,138564.0646061,0,1266622.99,-4732502.32144
"1317",1914,103923.0484534,0,1278622.99,-4732502.32144
"1318",1915,103923.0484521,0,1290622.99,-4732502.32144
"1319",1916,138564.0646077,0,1302622.99,-4732502.32144
"1320",1917,207846.0969067,0,1314622.99,-4732502.32144
"1321",1918,138564.0646077,0,1326622.99,-4732502.32144
"1322",1919,90937.2302356,0,1338622.99,-4732502.32144
"1323",1920,24783.2105615,0,1350622.99,-4732502.32144
"1324",1929,71406.821748,0,1128622.99,-4735966.42306
"1325",1930,207846.0969067,0,1140622.99,-4735966.42306
"1326",1931,415692.1938184,0,1152622.99,-4735966.42306
"1327",1932,415692.1938232,2,1164622.99,-4735966.42306
"1328",1933,207846.0969067,0,1176622.99,-4735966.42306
"1329",1934,415692.1938184,0,1188622.99,-4735966.42306
"1330",1935,415692.1938135,0,1200622.99,-4735966.42306
"1331",1936,207846.0969092,2,1212622.99,-4735966.42306
"1332",1937,415692.1938184,2,1224622.99,-4735966.42306
"1333",1938,207846.0969067,2,1236622.99,-4735966.42306
"1334",1939,207846.0969092,0,1248622.99,-4735966.42306
"1335",1940,207846.0969043,0,1260622.99,-4735966.42306
"1336",1941,207846.0969116,0,1272622.99,-4735966.42306
"1337",1942,415692.1938184,0,1284622.99,-4735966.42306
"1338",1943,207846.0969067,0,1296622.99,-4735966.42306
"1339",1944,207846.0969116,0,1308622.99,-4735966.42306
"1340",1945,207846.0969043,0,1320622.99,-4735966.42306
"1341",1946,207846.0969092,0,1332622.99,-4735966.42306
"1342",1947,76081.5362109,0,1344622.99,-4735966.42306
"1343",1948,7933.2124414,0,1356622.99,-4735966.42306
"1344",1957,207846.0969092,0,1134622.99,-4739430.52467
"1345",1958,415692.1938086,0,1146622.99,-4739430.52467
"1346",1959,207846.0969092,2,1158622.99,-4739430.52467
"1347",1960,415692.1938184,2,1170622.99,-4739430.52467
"1348",1961,207846.0969116,0,1182622.99,-4739430.52467
"1349",1962,415692.1938184,0,1194622.99,-4739430.52467
"1350",1963,207846.0969043,0,1206622.99,-4739430.52467
"1351",1964,103923.0484558,0,1218622.99,-4739430.52467
"1352",1965,103923.0484558,0,1230622.99,-4739430.52467
"1353",1966,103923.0484534,0,1242622.99,-4739430.52467
"1354",1967,207846.0969067,0,1254622.99,-4739430.52467
"1355",1968,103923.0484521,0,1266622.99,-4739430.52467
"1356",1969,103923.0484558,0,1278622.99,-4739430.52467
"1357",1970,103923.0484546,0,1290622.99,-4739430.52467
"1358",1971,103923.0484534,0,1302622.99,-4739430.52467
"1359",1972,207846.0969067,0,1314622.99,-4739430.52467
"1360",1973,103923.0484534,0,1326622.99,-4739430.52467
"1361",1974,98050.371427,0,1338622.99,-4739430.52467
"1362",1975,13222.4881104,0,1350622.99,-4739430.52467
"1363",1984,27761.0969861,0,1128622.99,-4742894.62629
"1364",1985,138564.0646045,0,1140622.99,-4742894.62629
"1365",1986,415692.1938184,2,1152622.99,-4742894.62629
"1366",1987,415692.1938135,2,1164622.99,-4742894.62629
"1367",1988,207846.0969141,2,1176622.99,-4742894.62629
"1368",1989,415692.1938135,0,1188622.99,-4742894.62629
"1369",1990,415692.1938184,0,1200622.99,-4742894.62629
"1370",1991,207846.0969092,0,1212622.99,-4742894.62629
"1371",1992,207846.0969067,0,1224622.99,-4742894.62629
"1372",1993,138564.0646029,0,1236622.99,-4742894.62629
"1373",1994,103923.0484546,0,1248622.99,-4742894.62629
"1374",1995,103923.0484546,0,1260622.99,-4742894.62629
"1375",1996,138564.0646077,0,1272622.99,-4742894.62629
"1376",1997,207846.0969043,0,1284622.99,-4742894.62629
"1377",1998,138564.0646045,0,1296622.99,-4742894.62629
"1378",1999,103923.0484546,0,1308622.99,-4742894.62629
"1379",2000,103923.0484558,0,1320622.99,-4742894.62629
"1380",2001,138564.0646045,0,1332622.99,-4742894.62629
"1381",2002,54950.7902197,0,1344622.99,-4742894.62629
"1382",2003,178360.7170313,0,1356622.99,-4742894.62629
"1383",2012,412716.9990234,0,1134622.99,-4746358.72791
"1384",2013,415692.1938184,0,1146622.99,-4746358.72791
"1385",2014,207846.0969067,2,1158622.99,-4746358.72791
"1386",2015,415692.1938135,2,1170622.99,-4746358.72791
"1387",2016,207846.0969043,2,1182622.99,-4746358.72791
"1388",2017,415692.1938184,0,1194622.99,-4746358.72791
"1389",2018,415692.1938184,0,1206622.99,-4746358.72791
"1390",2019,207846.0969092,2,1218622.99,-4746358.72791
"1391",2020,207846.0969043,0,1230622.99,-4746358.72791
"1392",2021,207846.0969092,0,1242622.99,-4746358.72791
"1393",2022,415692.1938184,0,1254622.99,-4746358.72791
"1394",2023,207846.0969067,0,1266622.99,-4746358.72791
"1395",2024,207846.0969092,0,1278622.99,-4746358.72791
"1396",2025,207846.0969067,0,1290622.99,-4746358.72791
"1397",2026,207846.0969043,0,1302622.99,-4746358.72791
"1398",2027,415692.1938184,0,1314622.99,-4746358.72791
"1399",2028,207846.0969116,0,1326622.99,-4746358.72791
"1400",2029,207846.0969092,0,1338622.99,-4746358.72791
"1401",2030,83621.1339453,0,1350622.99,-4746358.72791
"1402",2031,18074.2615576,0,1362622.99,-4746358.72791
"1403",2039,4658.7233105,0,1128622.99,-4749822.82952
"1404",2040,103923.0484546,0,1140622.99,-4749822.82952
"1405",2041,207846.0969092,2,1152622.99,-4749822.82952
"1406",2042,207846.0969067,2,1164622.99,-4749822.82952
"1407",2043,207846.0969092,2,1176622.99,-4749822.82952
"1408",2044,415692.1938135,0,1188622.99,-4749822.82952
"1409",2045,415692.1938232,0,1200622.99,-4749822.82952
"1410",2046,415692.1938135,0,1212622.99,-4749822.82952
"1411",2047,207846.0969092,0,1224622.99,-4749822.82952
"1412",2048,103923.0484534,0,1236622.99,-4749822.82952
"1413",2049,103923.0484534,0,1248622.99,-4749822.82952
"1414",2050,103923.0484546,0,1260622.99,-4749822.82952
"1415",2051,103923.048457,0,1272622.99,-4749822.82952
"1416",2052,207846.0969092,0,1284622.99,-4749822.82952
"1417",2053,103923.0484534,0,1296622.99,-4749822.82952
"1418",2054,103923.0484521,0,1308622.99,-4749822.82952
"1419",2055,103923.0484521,0,1320622.99,-4749822.82952
"1420",2056,103923.0484546,0,1332622.99,-4749822.82952
"1421",2057,55901.9948218,0,1344622.99,-4749822.82952
"1422",2058,55985.7283105,0,1356622.99,-4749822.82952
"1423",2067,3557.4529004,0,1134622.99,-4753286.93114
"1424",2068,207846.0969116,0,1146622.99,-4753286.93114
"1425",2069,207846.0969043,2,1158622.99,-4753286.93114
"1426",2070,207846.0969116,2,1170622.99,-4753286.93114
"1427",2071,207846.0969043,2,1182622.99,-4753286.93114
"1428",2072,415692.1938184,0,1194622.99,-4753286.93114
"1429",2073,415692.1938135,0,1206622.99,-4753286.93114
"1430",2074,207846.0969092,2,1218622.99,-4753286.93114
"1431",2075,103923.0484546,2,1230622.99,-4753286.93114
"1432",2076,138564.0646061,0,1242622.99,-4753286.93114
"1433",2077,207846.0969067,0,1254622.99,-4753286.93114
"1434",2078,138564.0646061,0,1266622.99,-4753286.93114
"1435",2079,103923.0484546,0,1278622.99,-4753286.93114
"1436",2080,103923.0484509,0,1290622.99,-4753286.93114
"1437",2081,130371.6045801,0,1302622.99,-4753286.93114
"1438",2082,207846.0969043,0,1314622.99,-4753286.93114
"1439",2083,138564.0646029,0,1326622.99,-4753286.93114
"1440",2084,89406.3782483,0,1338622.99,-4753286.93114
"1441",2085,110799.462063,0,1350622.99,-4753286.93114
"1442",2095,143453.840437,0,1140622.99,-4756751.03275
"1443",2096,207846.0969067,2,1152622.99,-4756751.03275
"1444",2097,415692.1938135,2,1164622.99,-4756751.03275
"1445",2098,138564.0646061,2,1176622.99,-4756751.03275
"1446",2099,415692.1938184,2,1188622.99,-4756751.03275
"1447",2100,415692.1938086,2,1200622.99,-4756751.03275
"1448",2101,415692.1938184,2,1212622.99,-4756751.03275
"1449",2102,207846.0969092,2,1224622.99,-4756751.03275
"1450",2103,138564.0646061,0,1236622.99,-4756751.03275
"1451",2104,103923.0484534,0,1248622.99,-4756751.03275
"1452",2105,103923.0484534,0,1260622.99,-4756751.03275
