"","id1","id2","boundary"
"2491",1283,1338,4000
"2492",1284,1311,4000
"2493",1284,1312,4000
"2494",1284,1339,4000
"2495",1285,1312,4000
"2496",1285,1313,4000
"2497",1285,1340,4000
"2498",1286,1313,4000
"2499",1286,1314,4000
"2500",1286,1341,4000
"2501",1287,1314,4000
"2502",1287,1315,4000
"2503",1287,1342,4000
"2504",1288,1315,4000
"2505",1288,1316,4000
"2506",1288,1343,4000
"2507",1289,1316,4000
"2508",1289,1317,4000
"2509",1289,1344,4000
"2510",1290,1317,4000
"2511",1290,1318,4000
"2512",1290,1345,4000
"2513",1296,1296,8000
"2514",1296,1324,4000
"2515",1296,1351,4000
"2516",1297,1324,4000
"2517",1297,1325,4000
"2518",1297,1352,4000
"2519",1298,1325,4000
"2520",1298,1326,4000
"2521",1298,1353,4000
"2522",1299,1326,4000
"2523",1299,1327,4000
"2524",1299,1354,4000
"2525",1300,1327,4000
"2526",1300,1328,4000
"2527",1300,1355,4000
"2528",1301,1328,4000
"2529",1301,1329,4000
"2530",1301,1356,4000
"2531",1302,1329,4000
"2532",1302,1330,4000
"2533",1302,1357,4000
"2534",1303,1330,4000
"2535",1303,1331,4000
"2536",1303,1358,4000
"2537",1304,1331,4000
"2538",1304,1332,4000
"2539",1304,1359,4000
"2540",1305,1332,4000
"2541",1305,1333,4000
"2542",1305,1360,4000
"2543",1306,1333,4000
"2544",1306,1334,4000
"2545",1306,1361,4000
"2546",1307,1334,4000
"2547",1307,1335,4000
"2548",1307,1362,4000
"2549",1308,1335,4000
"2550",1308,1336,4000
"2551",1308,1363,4000
"2552",1309,1336,4000
"2553",1309,1337,4000
"2554",1309,1364,4000
"2555",1310,1337,4000
"2556",1310,1338,4000
"2557",1310,1365,4000
"2558",1311,1338,4000
"2559",1311,1339,4000
"2560",1311,1366,4000
"2561",1312,1339,4000
"2562",1312,1340,4000
"2563",1312,1367,4000
"2564",1313,1340,4000
"2565",1313,1341,4000
"2566",1313,1368,4000
"2567",1314,1341,4000
"2568",1314,1342,4000
"2569",1314,1369,4000
"2570",1315,1342,4000
"2571",1315,1343,4000
"2572",1315,1370,4000
"2573",1316,1343,4000
"2574",1316,1344,4000
"2575",1316,1371,4000
"2576",1317,1344,4000
"2577",1317,1345,4000
"2578",1317,1372,4000
"2579",1318,1318,8000
"2580",1318,1345,4000
"2581",1318,1373,4000
"2582",1324,1351,4000
"2583",1324,1352,4000
"2584",1324,1379,4000
"2585",1325,1352,4000
"2586",1325,1353,4000
"2587",1325,1380,4000
"2588",1326,1353,4000
"2589",1326,1354,4000
"2590",1326,1381,4000
"2591",1327,1354,4000
"2592",1327,1355,4000
"2593",1327,1382,4000
"2594",1328,1355,4000
"2595",1328,1356,4000
"2596",1328,1383,4000
"2597",1329,1356,4000
"2598",1329,1357,4000
"2599",1329,1384,4000
"2600",1330,1357,4000
"2601",1330,1358,4000
"2602",1330,1385,4000
"2603",1331,1358,4000
"2604",1331,1359,4000
"2605",1331,1386,4000
"2606",1332,1359,4000
"2607",1332,1360,4000
"2608",1332,1387,4000
"2609",1333,1360,4000
"2610",1333,1361,4000
"2611",1333,1388,4000
"2612",1334,1361,4000
"2613",1334,1362,4000
"2614",1334,1389,4000
"2615",1335,1362,4000
"2616",1335,1363,4000
"2617",1335,1390,4000
"2618",1336,1363,4000
"2619",1336,1364,4000
"2620",1336,1391,4000
"2621",1337,1364,4000
"2622",1337,1365,4000
"2623",1337,1392,4000
"2624",1338,1365,4000
"2625",1338,1366,4000
"2626",1338,1393,4000
"2627",1339,1366,4000
"2628",1339,1367,4000
"2629",1339,1394,4000
"2630",1340,1367,4000
"2631",1340,1368,4000
"2632",1340,1395,4000
"2633",1341,1368,4000
"2634",1341,1369,4000
"2635",1341,1396,4000
"2636",1342,1369,4000
"2637",1342,1370,4000
"2638",1342,1397,4000
"2639",1343,1370,4000
"2640",1343,1371,4000
"2641",1343,1398,4000
"2642",1344,1371,4000
"2643",1344,1372,4000
"2644",1344,1399,4000
"2645",1345,1372,4000
"2646",1345,1373,4000
"2647",1345,1400,4000
"2648",1351,1351,8000
"2649",1351,1379,4000
"2650",1351,1406,4000
"2651",1352,1379,4000
"2652",1352,1380,4000
"2653",1352,1407,4000
"2654",1353,1380,4000
"2655",1353,1381,4000
"2656",1353,1408,4000
"2657",1354,1381,4000
"2658",1354,1382,4000
"2659",1354,1409,4000
"2660",1355,1382,4000
"2661",1355,1383,4000
"2662",1355,1410,4000
"2663",1356,1383,4000
"2664",1356,1384,4000
"2665",1356,1411,4000
"2666",1357,1384,4000
"2667",1357,1385,4000
"2668",1357,1412,4000
"2669",1358,1385,4000
"2670",1358,1386,4000
"2671",1358,1413,4000
"2672",1359,1386,4000
"2673",1359,1387,4000
"2674",1359,1414,4000
"2675",1360,1387,4000
"2676",1360,1388,4000
"2677",1360,1415,4000
"2678",1361,1388,4000
"2679",1361,1389,4000
"2680",1361,1416,4000
"2681",1362,1389,4000
"2682",1362,1390,4000
"2683",1362,1417,4000
"2684",1363,1390,4000
"2685",1363,1391,4000
"2686",1363,1418,4000
"2687",1364,1391,4000
"2688",1364,1392,4000
"2689",1364,1419,4000
"2690",1365,1392,4000
"2691",1365,1393,4000
"2692",1365,1420,4000
"2693",1366,1393,4000
"2694",1366,1394,4000
"2695",1366,1421,4000
"2696",1367,1394,4000
"2697",1367,1395,4000
"2698",1367,1422,4000
"2699",1368,1395,4000
"2700",1368,1396,4000
"2701",1368,1423,4000
"2702",1369,1396,4000
"2703",1369,1397,4000
"2704",1369,1424,4000
"2705",1370,1397,4000
"2706",1370,1398,4000
"2707",1370,1425,4000
"2708",1371,1398,4000
"2709",1371,1399,4000
"2710",1371,1426,4000
"2711",1372,1399,4000
"2712",1372,1400,4000
"2713",1372,1427,4000
"2714",1373,1373,8000
"2715",1373,1400,4000
"2716",1373,1428,4000
"2717",1379,1406,4000
"2718",1379,1407,4000
"2719",1379,1434,4000
"2720",1380,1407,4000
"2721",1380,1408,4000
"2722",1380,1435,4000
"2723",1381,1408,4000
"2724",1381,1409,4000
"2725",1381,1436,4000
"2726",1382,1409,4000
"2727",1382,1410,4000
"2728",1382,1437,4000
"2729",1383,1410,4000
"2730",1383,1411,4000
"2731",1383,1438,4000
"2732",1384,1411,4000
"2733",1384,1412,4000
"2734",1384,1439,4000
"2735",1385,1412,4000
"2736",1385,1413,4000
"2737",1385,1440,4000
"2738",1386,1413,4000
"2739",1386,1414,4000
"2740",1386,1441,4000
"2741",1387,1414,4000
"2742",1387,1415,4000
"2743",1387,1442,4000
"2744",1388,1415,4000
"2745",1388,1416,4000
"2746",1388,1443,4000
"2747",1389,1416,4000
"2748",1389,1417,4000
"2749",1389,1444,4000
"2750",1390,1417,4000
"2751",1390,1418,4000
"2752",1390,1445,4000
"2753",1391,1418,4000
"2754",1391,1419,4000
"2755",1391,1446,4000
"2756",1392,1419,4000
"2757",1392,1420,4000
"2758",1392,1447,4000
"2759",1393,1420,4000
"2760",1393,1421,4000
"2761",1393,1448,4000
"2762",1394,1421,4000
"2763",1394,1422,4000
"2764",1394,1449,4000
"2765",1395,1422,4000
"2766",1395,1423,4000
"2767",1395,1450,4000
"2768",1396,1423,4000
"2769",1396,1424,4000
"2770",1396,1451,4000
"2771",1397,1424,4000
"2772",1397,1425,4000
"2773",1397,1452,4000
"2774",1398,1425,4000
"2775",1398,1426,4000
"2776",1398,1453,4000
"2777",1399,1426,4000
"2778",1399,1427,4000
"2779",1399,1454,4000
"2780",1400,1427,4000
"2781",1400,1428,4000
"2782",1400,1455,4000
"2783",1406,1406,4000
"2784",1406,1433,4000
"2785",1406,1434,4000
"2786",1406,1461,4000
"2787",1407,1434,4000
"2788",1407,1435,4000
"2789",1407,1462,4000
"2790",1408,1435,4000
"2791",1408,1436,4000
"2792",1408,1463,4000
"2793",1409,1436,4000
"2794",1409,1437,4000
"2795",1409,1464,4000
"2796",1410,1437,4000
"2797",1410,1438,4000
"2798",1410,1465,4000
"2799",1411,1438,4000
"2800",1411,1439,4000
"2801",1411,1466,4000
"2802",1412,1439,4000
"2803",1412,1440,4000
"2804",1412,1467,4000
"2805",1413,1440,4000
"2806",1413,1441,4000
"2807",1413,1468,4000
"2808",1414,1441,4000
"2809",1414,1442,4000
"2810",1414,1469,4000
"2811",1415,1442,4000
"2812",1415,1443,4000
"2813",1415,1470,4000
"2814",1416,1443,4000
"2815",1416,1444,4000
"2816",1416,1471,4000
"2817",1417,1444,4000
"2818",1417,1445,4000
"2819",1417,1472,4000
"2820",1418,1445,4000
"2821",1418,1446,4000
"2822",1418,1473,4000
"2823",1419,1446,4000
"2824",1419,1447,4000
"2825",1419,1474,4000
"2826",1420,1447,4000
"2827",1420,1448,4000
"2828",1420,1475,4000
"2829",1421,1448,4000
"2830",1421,1449,4000
"2831",1421,1476,4000
"2832",1422,1449,4000
"2833",1422,1450,4000
"2834",1422,1477,4000
"2835",1423,1450,4000
"2836",1423,1451,4000
"2837",1423,1478,4000
"2838",1424,1451,4000
"2839",1424,1452,4000
"2840",1424,1479,4000
"2841",1425,1452,4000
"2842",1425,1453,4000
"2843",1425,1480,4000
"2844",1426,1453,4000
"2845",1426,1454,4000
"2846",1426,1481,4000
"2847",1427,1454,4000
"2848",1427,1455,4000
"2849",1427,1482,4000
"2850",1428,1428,12000
"2851",1428,1455,4000
"2852",1433,1433,12000
"2853",1433,1461,4000
"2854",1433,1488,4000
"2855",1434,1461,4000
"2856",1434,1462,4000
"2857",1434,1489,4000
"2858",1435,1462,4000
"2859",1435,1463,4000
"2860",1435,1490,4000
"2861",1436,1463,4000
"2862",1436,1464,4000
"2863",1436,1491,4000
"2864",1437,1464,4000
"2865",1437,1465,4000
"2866",1437,1492,4000
"2867",1438,1465,4000
"2868",1438,1466,4000
"2869",1438,1493,4000
"2870",1439,1466,4000
"2871",1439,1467,4000
"2872",1439,1494,4000
"2873",1440,1467,4000
"2874",1440,1468,4000
"2875",1440,1495,4000
"2876",1441,1468,4000
"2877",1441,1469,4000
"2878",1441,1496,4000
"2879",1442,1469,4000
"2880",1442,1470,4000
"2881",1442,1497,4000
"2882",1443,1470,4000
"2883",1443,1471,4000
"2884",1443,1498,4000
"2885",1444,1471,4000
"2886",1444,1472,4000
"2887",1444,1499,4000
"2888",1445,1472,4000
"2889",1445,1473,4000
"2890",1445,1500,4000
"2891",1446,1473,4000
"2892",1446,1474,4000
"2893",1446,1501,4000
"2894",1447,1474,4000
"2895",1447,1475,4000
"2896",1447,1502,4000
"2897",1448,1475,4000
"2898",1448,1476,4000
"2899",1448,1503,4000
"2900",1449,1476,4000
"2901",1449,1477,4000
"2902",1449,1504,4000
"2903",1450,1477,4000
"2904",1450,1478,4000
"2905",1450,1505,4000
"2906",1451,1478,4000
"2907",1451,1479,4000
"2908",1451,1506,4000
"2909",1452,1479,4000
"2910",1452,1480,4000
"2911",1452,1507,4000
"2912",1453,1480,4000
"2913",1453,1481,4000
"2914",1453,1508,4000
"2915",1454,1481,4000
"2916",1454,1482,4000
"2917",1454,1509,4000
"2918",1455,1455,4000
"2919",1455,1482,4000
"2920",1455,1510,4000
"2921",1461,1488,4000
"2922",1461,1489,4000
"2923",1461,1516,4000
"2924",1462,1489,4000
"2925",1462,1490,4000
"2926",1462,1517,4000
"2927",1463,1490,4000
"2928",1463,1491,4000
"2929",1463,1518,4000
"2930",1464,1491,4000
"2931",1464,1492,4000
"2932",1464,1519,4000
"2933",1465,1492,4000
"2934",1465,1493,4000
"2935",1465,1520,4000
"2936",1466,1493,4000
"2937",1466,1494,4000
"2938",1466,1521,4000
"2939",1467,1494,4000
"2940",1467,1495,4000
"2941",1467,1522,4000
"2942",1468,1495,4000
"2943",1468,1496,4000
"2944",1468,1523,4000
"2945",1469,1496,4000
"2946",1469,1497,4000
"2947",1469,1524,4000
"2948",1470,1497,4000
"2949",1470,1498,4000
"2950",1470,1525,4000
"2951",1471,1498,4000
"2952",1471,1499,4000
"2953",1471,1526,4000
"2954",1472,1499,4000
"2955",1472,1500,4000
"2956",1472,1527,4000
"2957",1473,1500,4000
"2958",1473,1501,4000
"2959",1473,1528,4000
"2960",1474,1501,4000
"2961",1474,1502,4000
"2962",1474,1529,4000
"2963",1475,1502,4000
"2964",1475,1503,4000
"2965",1475,1530,4000
"2966",1476,1503,4000
"2967",1476,1504,4000
"2968",1476,1531,4000
"2969",1477,1504,4000
"2970",1477,1505,4000
"2971",1477,1532,4000
"2972",1478,1505,4000
"2973",1478,1506,4000
"2974",1478,1533,4000
"2975",1479,1506,4000
"2976",1479,1507,4000
"2977",1479,1534,4000
"2978",1480,1507,4000
"2979",1480,1508,4000
"2980",1480,1535,4000
"2981",1481,1508,4000
"2982",1481,1509,4000
"2983",1481,1536,4000
"2984",1482,1509,4000
"2985",1482,1510,4000
"2986",1482,1537,4000
"2987",1488,1488,8000
"2988",1488,1516,4000
"2989",1488,1543,4000
"2990",1489,1516,4000
"2991",1489,1517,4000
"2992",1489,1544,4000
"2993",1490,1517,4000
"2994",1490,1518,4000
"2995",1490,1545,4000
"2996",1491,1518,4000
"2997",1491,1519,4000
"2998",1491,1546,4000
"2999",1492,1519,4000
"3000",1492,1520,4000
"3001",1492,1547,4000
"3002",1493,1520,4000
"3003",1493,1521,4000
"3004",1493,1548,4000
"3005",1494,1521,4000
"3006",1494,1522,4000
"3007",1494,1549,4000
"3008",1495,1522,4000
"3009",1495,1523,4000
"3010",1495,1550,4000
"3011",1496,1523,4000
"3012",1496,1524,4000
"3013",1496,1551,4000
"3014",1497,1524,4000
"3015",1497,1525,4000
"3016",1497,1552,4000
"3017",1498,1525,4000
"3018",1498,1526,4000
"3019",1498,1553,4000
"3020",1499,1526,4000
"3021",1499,1527,4000
"3022",1499,1554,4000
"3023",1500,1527,4000
"3024",1500,1528,4000
"3025",1500,1555,4000
"3026",1501,1528,4000
"3027",1501,1529,4000
"3028",1501,1556,4000
"3029",1502,1529,4000
"3030",1502,1530,4000
"3031",1502,1557,4000
"3032",1503,1530,4000
"3033",1503,1531,4000
"3034",1503,1558,4000
"3035",1504,1531,4000
"3036",1504,1532,4000
"3037",1504,1559,4000
"3038",1505,1532,4000
"3039",1505,1533,4000
"3040",1505,1560,4000
"3041",1506,1533,4000
"3042",1506,1534,4000
"3043",1506,1561,4000
"3044",1507,1534,4000
"3045",1507,1535,4000
"3046",1507,1562,4000
"3047",1508,1535,4000
"3048",1508,1536,4000
"3049",1508,1563,4000
"3050",1509,1536,4000
"3051",1509,1537,4000
"3052",1509,1564,4000
"3053",1510,1510,8000
"3054",1510,1537,4000
"3055",1510,1565,4000
"3056",1516,1543,4000
"3057",1516,1544,4000
"3058",1516,1571,4000
"3059",1517,1544,4000
"3060",1517,1545,4000
"3061",1517,1572,4000
"3062",1518,1545,4000
"3063",1518,1546,4000
"3064",1518,1573,4000
"3065",1519,1546,4000
"3066",1519,1547,4000
"3067",1519,1574,4000
"3068",1520,1547,4000
"3069",1520,1548,4000
"3070",1520,1575,4000
"3071",1521,1548,4000
"3072",1521,1549,4000
"3073",1521,1576,4000
"3074",1522,1549,4000
"3075",1522,1550,4000
"3076",1522,1577,4000
"3077",1523,1550,4000
"3078",1523,1551,4000
"3079",1523,1578,4000
"3080",1524,1551,4000
"3081",1524,1552,4000
"3082",1524,1579,4000
"3083",1525,1552,4000
"3084",1525,1553,4000
"3085",1525,1580,4000
"3086",1526,1553,4000
"3087",1526,1554,4000
"3088",1526,1581,4000
"3089",1527,1554,4000
"3090",1527,1555,4000
"3091",1527,1582,4000
"3092",1528,1555,4000
"3093",1528,1556,4000
"3094",1528,1583,4000
"3095",1529,1556,4000
"3096",1529,1557,4000
"3097",1529,1584,4000
"3098",1530,1557,4000
"3099",1530,1558,4000
"3100",1530,1585,4000
"3101",1531,1558,4000
"3102",1531,1559,4000
"3103",1531,1586,4000
"3104",1532,1559,4000
"3105",1532,1560,4000
"3106",1532,1587,4000
"3107",1533,1560,4000
"3108",1533,1561,4000
"3109",1533,1588,4000
"3110",1534,1561,4000
"3111",1534,1562,4000
"3112",1534,1589,4000
"3113",1535,1562,4000
"3114",1535,1563,4000
"3115",1535,1590,4000
"3116",1536,1563,4000
"3117",1536,1564,4000
"3118",1536,1591,4000
"3119",1537,1564,4000
"3120",1537,1565,4000
"3121",1537,1592,4000
"3122",1543,1543,8000
"3123",1543,1571,4000
"3124",1543,1598,4000
"3125",1544,1571,4000
"3126",1544,1572,4000
"3127",1544,1599,4000
"3128",1545,1572,4000
"3129",1545,1573,4000
"3130",1545,1600,4000
"3131",1546,1573,4000
"3132",1546,1574,4000
"3133",1546,1601,4000
"3134",1547,1574,4000
"3135",1547,1575,4000
"3136",1547,1602,4000
"3137",1548,1575,4000
"3138",1548,1576,4000
"3139",1548,1603,4000
"3140",1549,1576,4000
"3141",1549,1577,4000
"3142",1549,1604,4000
"3143",1550,1577,4000
"3144",1550,1578,4000
"3145",1550,1605,4000
"3146",1551,1578,4000
"3147",1551,1579,4000
"3148",1551,1606,4000
"3149",1552,1579,4000
"3150",1552,1580,4000
"3151",1552,1607,4000
"3152",1553,1580,4000
"3153",1553,1581,4000
"3154",1553,1608,4000
"3155",1554,1581,4000
"3156",1554,1582,4000
"3157",1554,1609,4000
"3158",1555,1582,4000
"3159",1555,1583,4000
"3160",1555,1610,4000
"3161",1556,1583,4000
"3162",1556,1584,4000
"3163",1556,1611,4000
"3164",1557,1584,4000
"3165",1557,1585,4000
"3166",1557,1612,4000
"3167",1558,1585,4000
"3168",1558,1586,4000
"3169",1558,1613,4000
"3170",1559,1586,4000
"3171",1559,1587,4000
"3172",1559,1614,4000
"3173",1560,1587,4000
"3174",1560,1588,4000
"3175",1560,1615,4000
"3176",1561,1588,4000
"3177",1561,1589,4000
"3178",1561,1616,4000
"3179",1562,1589,4000
"3180",1562,1590,4000
"3181",1562,1617,4000
"3182",1563,1590,4000
"3183",1563,1591,4000
"3184",1563,1618,4000
"3185",1564,1564,4000
"3186",1564,1591,4000
"3187",1564,1592,4000
"3188",1565,1565,4000
"3189",1565,1592,4000
"3190",1565,1593,4000
"3191",1565,1620,4000
"3192",1571,1598,4000
"3193",1571,1599,4000
"3194",1571,1626,4000
"3195",1572,1599,4000
"3196",1572,1600,4000
"3197",1572,1627,4000
"3198",1573,1600,4000
"3199",1573,1601,4000
"3200",1573,1628,4000
"3201",1574,1601,4000
"3202",1574,1602,4000
"3203",1574,1629,4000
"3204",1575,1602,4000
"3205",1575,1603,4000
"3206",1575,1630,4000
"3207",1576,1603,4000
"3208",1576,1604,4000
"3209",1576,1631,4000
"3210",1577,1604,4000
"3211",1577,1605,4000
"3212",1577,1632,4000
"3213",1578,1605,4000
"3214",1578,1606,4000
"3215",1578,1633,4000
"3216",1579,1606,4000
"3217",1579,1607,4000
"3218",1579,1634,4000
"3219",1580,1607,4000
"3220",1580,1608,4000
"3221",1580,1635,4000
"3222",1581,1608,4000
"3223",1581,1609,4000
"3224",1581,1636,4000
"3225",1582,1609,4000
"3226",1582,1610,4000
"3227",1582,1637,4000
"3228",1583,1610,4000
"3229",1583,1611,4000
"3230",1583,1638,4000
"3231",1584,1611,4000
"3232",1584,1612,4000
"3233",1584,1639,4000
"3234",1585,1612,4000
"3235",1585,1613,4000
"3236",1585,1640,4000
"3237",1586,1613,4000
"3238",1586,1614,4000
"3239",1586,1641,4000
"3240",1587,1614,4000
"3241",1587,1615,4000
"3242",1587,1642,4000
"3243",1588,1615,4000
"3244",1588,1616,4000
"3245",1588,1643,4000
"3246",1589,1616,4000
"3247",1589,1617,4000
"3248",1589,1644,4000
"3249",1590,1617,4000
"3250",1590,1618,4000
"3251",1590,1645,4000
"3252",1591,1591,4000
"3253",1591,1618,4000
"3254",1591,1646,4000
"3255",1592,1592,4000
"3256",1592,1620,4000
"3257",1592,1647,4000
"3258",1593,1593,12000
"3259",1593,1620,4000
"3260",1593,1648,4000
"3261",1598,1598,8000
"3262",1598,1626,4000
"3263",1598,1653,4000
"3264",1599,1626,4000
"3265",1599,1627,4000
"3266",1599,1654,4000
"3267",1600,1627,4000
"3268",1600,1628,4000
"3269",1600,1655,4000
"3270",1601,1628,4000
"3271",1601,1629,4000
"3272",1601,1656,4000
"3273",1602,1629,4000
"3274",1602,1630,4000
"3275",1602,1657,4000
"3276",1603,1630,4000
"3277",1603,1631,4000
"3278",1603,1658,4000
"3279",1604,1631,4000
"3280",1604,1632,4000
"3281",1604,1659,4000
"3282",1605,1632,4000
"3283",1605,1633,4000
"3284",1605,1660,4000
"3285",1606,1633,4000
"3286",1606,1634,4000
"3287",1606,1661,4000
"3288",1607,1634,4000
"3289",1607,1635,4000
"3290",1607,1662,4000
"3291",1608,1635,4000
"3292",1608,1636,4000
"3293",1608,1663,4000
"3294",1609,1636,4000
"3295",1609,1637,4000
"3296",1609,1664,4000
"3297",1610,1637,4000
"3298",1610,1638,4000
"3299",1610,1665,4000
"3300",1611,1638,4000
"3301",1611,1639,4000
"3302",1611,1666,4000
"3303",1612,1639,4000
"3304",1612,1640,4000
"3305",1612,1667,4000
"3306",1613,1640,4000
"3307",1613,1641,4000
"3308",1613,1668,4000
"3309",1614,1641,4000
"3310",1614,1642,4000
"3311",1614,1669,4000
"3312",1615,1642,4000
"3313",1615,1643,4000
"3314",1615,1670,4000
"3315",1616,1643,4000
"3316",1616,1644,4000
"3317",1616,1671,4000
"3318",1617,1644,4000
"3319",1617,1645,4000
"3320",1617,1672,4000
"3321",1618,1645,4000
"3322",1618,1646,4000
"3323",1618,1673,4000
"3324",1620,1647,4000
"3325",1620,1648,4000
"3326",1620,1675,4000
"3327",1626,1653,4000
"3328",1626,1654,4000
"3329",1626,1681,4000
"3330",1627,1654,4000
"3331",1627,1655,4000
"3332",1627,1682,4000
"3333",1628,1655,4000
"3334",1628,1656,4000
"3335",1628,1683,4000
"3336",1629,1656,4000
"3337",1629,1657,4000
"3338",1629,1684,4000
"3339",1630,1657,4000
"3340",1630,1658,4000
"3341",1630,1685,4000
"3342",1631,1658,4000
"3343",1631,1659,4000
"3344",1631,1686,4000
"3345",1632,1659,4000
"3346",1632,1660,4000
"3347",1632,1687,4000
"3348",1633,1660,4000
"3349",1633,1661,4000
"3350",1633,1688,4000
"3351",1634,1661,4000
"3352",1634,1662,4000
"3353",1634,1689,4000
"3354",1635,1662,4000
"3355",1635,1663,4000
"3356",1635,1690,4000
"3357",1636,1663,4000
"3358",1636,1664,4000
"3359",1636,1691,4000
"3360",1637,1664,4000
"3361",1637,1665,4000
"3362",1637,1692,4000
"3363",1638,1665,4000
"3364",1638,1666,4000
"3365",1638,1693,4000
"3366",1639,1666,4000
"3367",1639,1667,4000
"3368",1639,1694,4000
"3369",1640,1667,4000
"3370",1640,1668,4000
"3371",1640,1695,4000
"3372",1641,1668,4000
"3373",1641,1669,4000
"3374",1641,1696,4000
"3375",1642,1669,4000
"3376",1642,1670,4000
"3377",1642,1697,4000
"3378",1643,1670,4000
"3379",1643,1671,4000
"3380",1643,1698,4000
"3381",1644,1671,4000
"3382",1644,1672,4000
"3383",1644,1699,4000
"3384",1645,1672,4000
"3385",1645,1673,4000
"3386",1645,1700,4000
"3387",1646,1646,12000
"3388",1646,1673,4000
"3389",1647,1647,8000
"3390",1647,1675,4000
"3391",1647,1702,4000
"3392",1648,1648,12000
"3393",1648,1675,4000
"3394",1653,1653,8000
"3395",1653,1681,4000
"3396",1653,1708,4000
"3397",1654,1681,4000
"3398",1654,1682,4000
"3399",1654,1709,4000
"3400",1655,1682,4000
"3401",1655,1683,4000
"3402",1655,1710,4000
"3403",1656,1683,4000
"3404",1656,1684,4000
"3405",1656,1711,4000
"3406",1657,1684,4000
"3407",1657,1685,4000
"3408",1657,1712,4000
"3409",1658,1685,4000
"3410",1658,1686,4000
"3411",1658,1713,4000
"3412",1659,1686,4000
"3413",1659,1687,4000
"3414",1659,1714,4000
"3415",1660,1687,4000
"3416",1660,1688,4000
"3417",1660,1715,4000
"3418",1661,1688,4000
"3419",1661,1689,4000
"3420",1661,1716,4000
"3421",1662,1689,4000
"3422",1662,1690,4000
"3423",1662,1717,4000
"3424",1663,1690,4000
"3425",1663,1691,4000
"3426",1663,1718,4000
"3427",1664,1691,4000
"3428",1664,1692,4000
"3429",1664,1719,4000
"3430",1665,1692,4000
"3431",1665,1693,4000
"3432",1665,1720,4000
"3433",1666,1693,4000
"3434",1666,1694,4000
"3435",1666,1721,4000
"3436",1667,1694,4000
"3437",1667,1695,4000
"3438",1667,1722,4000
"3439",1668,1695,4000
"3440",1668,1696,4000
"3441",1668,1723,4000
"3442",1669,1696,4000
"3443",1669,1697,4000
"3444",1669,1724,4000
"3445",1670,1697,4000
"3446",1670,1698,4000
"3447",1670,1725,4000
"3448",1671,1698,4000
"3449",1671,1699,4000
"3450",1671,1726,4000
"3451",1672,1699,4000
"3452",1672,1700,4000
"3453",1672,1727,4000
"3454",1673,1673,4000
"3455",1673,1700,4000
"3456",1673,1728,4000
"3457",1675,1675,4000
"3458",1675,1702,4000
"3459",1675,1730,4000
"3460",1681,1708,4000
"3461",1681,1709,4000
"3462",1681,1736,4000
"3463",1682,1709,4000
"3464",1682,1710,4000
"3465",1682,1737,4000
"3466",1683,1710,4000
"3467",1683,1711,4000
"3468",1683,1738,4000
"3469",1684,1711,4000
"3470",1684,1712,4000
"3471",1684,1739,4000
"3472",1685,1712,4000
"3473",1685,1713,4000
"3474",1685,1740,4000
"3475",1686,1713,4000
"3476",1686,1714,4000
"3477",1686,1741,4000
"3478",1687,1714,4000
"3479",1687,1715,4000
"3480",1687,1742,4000
"3481",1688,1715,4000
"3482",1688,1716,4000
"3483",1688,1743,4000
"3484",1689,1716,4000
"3485",1689,1717,4000
"3486",1689,1744,4000
"3487",1690,1717,4000
"3488",1690,1718,4000
"3489",1690,1745,4000
"3490",1691,1718,4000
"3491",1691,1719,4000
"3492",1691,1746,4000
"3493",1692,1719,4000
"3494",1692,1720,4000
"3495",1692,1747,4000
"3496",1693,1720,4000
"3497",1693,1721,4000
"3498",1693,1748,4000
"3499",1694,1721,4000
"3500",1694,1722,4000
"3501",1694,1749,4000
"3502",1695,1722,4000
"3503",1695,1723,4000
"3504",1695,1750,4000
"3505",1696,1723,4000
"3506",1696,1724,4000
"3507",1696,1751,4000
"3508",1697,1724,4000
"3509",1697,1725,4000
"3510",1697,1752,4000
"3511",1698,1725,4000
"3512",1698,1726,4000
"3513",1698,1753,4000
"3514",1699,1726,4000
"3515",1699,1727,4000
"3516",1699,1754,4000
"3517",1700,1727,4000
"3518",1700,1728,4000
"3519",1700,1755,4000
"3520",1702,1702,8000
"3521",1702,1730,4000
"3522",1702,1757,4000
"3523",1708,1708,8000
"3524",1708,1736,4000
"3525",1708,1763,4000
"3526",1709,1736,4000
"3527",1709,1737,4000
"3528",1709,1764,4000
"3529",1710,1737,4000
"3530",1710,1738,4000
"3531",1710,1765,4000
"3532",1711,1738,4000
"3533",1711,1739,4000
"3534",1711,1766,4000
"3535",1712,1739,4000
"3536",1712,1740,4000
"3537",1712,1767,4000
"3538",1713,1740,4000
"3539",1713,1741,4000
"3540",1713,1768,4000
"3541",1714,1741,4000
"3542",1714,1742,4000
"3543",1714,1769,4000
"3544",1715,1742,4000
"3545",1715,1743,4000
"3546",1715,1770,4000
"3547",1716,1743,4000
"3548",1716,1744,4000
"3549",1716,1771,4000
"3550",1717,1744,4000
"3551",1717,1745,4000
"3552",1717,1772,4000
"3553",1718,1745,4000
"3554",1718,1746,4000
"3555",1718,1773,4000
"3556",1719,1746,4000
"3557",1719,1747,4000
"3558",1719,1774,4000
"3559",1720,1747,4000
"3560",1720,1748,4000
"3561",1720,1775,4000
"3562",1721,1748,4000
"3563",1721,1749,4000
"3564",1721,1776,4000
"3565",1722,1749,4000
