"","species","pu","amount"
"2943",16,1666,1060.860710059
"2944",15,1667,73.025625195
"2945",16,1667,209.016103955
"2946",15,1668,152.623694824
"2947",16,1668,62.283383594
"2948",15,1669,261.161718018
"2949",16,1669,97.267374951
"2950",15,1670,436.733467773
"2951",16,1670,145.893721045
"2952",10,1671,691.182079541
"2953",15,1671,33.24885166
"2954",16,1671,7.97853999
"2955",10,1672,4156.921938232
"2956",15,1672,129.448953564
"2957",16,1672,50.579032178
"2958",10,1673,1741.557525391
"2959",15,1673,19.159300488
"2960",16,1673,79.459627441
"2961",10,1675,3064.164648096
"2962",15,1675,85.074371777
"2963",16,1675,74.016077637
"2964",17,1681,258.519466016
"2965",18,1681,343.73246001
"2966",19,1681,407.913068604
"2967",20,1681,140.263997168
"2968",17,1682,74.215327148
"2969",18,1682,406.145382666
"2970",19,1682,306.24300083
"2971",20,1682,215.232942236
"2972",17,1683,159.379451074
"2973",18,1683,340.11384668
"2974",19,1683,63.296890771
"2975",20,1683,44.100556445
"2976",17,1684,104.152090381
"2977",18,1684,61.332950635
"2978",19,1684,294.790971045
"2979",20,1684,192.567797168
"2980",17,1685,458.992104932
"2981",18,1685,490.529451953
"2982",19,1685,351.21244209
"2983",20,1685,214.233950537
"2984",17,1686,400.724489893
"2985",18,1686,739.971933936
"2986",19,1686,341.439121289
"2987",20,1686,536.192337451
"2988",17,1687,417.054680078
"2989",18,1687,517.502980371
"2990",19,1687,98.354036719
"2991",20,1687,241.809981104
"2992",18,1688,38.07387583
"2993",19,1688,2.178957422
"2994",20,1688,85.718498486
"2995",21,1688,173.111220264
"2996",21,1689,119.563459473
"2997",21,1690,1
"2998",15,1691,19.84900874
"2999",16,1691,4.640380957
"3000",15,1692,355.975902197
"3001",16,1692,297.012125586
"3002",15,1693,378.259105127
"3003",16,1693,534.429609814
"3004",15,1694,229.220860352
"3005",16,1694,841.467906738
"3006",15,1695,371.544037354
"3007",16,1695,25.060864941
"3008",15,1696,665.626187891
"3009",16,1696,160.644655762
"3010",15,1697,200.928016748
"3011",16,1697,177.637056592
"3012",10,1698,117.192947949
"3013",15,1698,385.733852393
"3014",16,1698,11.231999023
"3015",10,1699,4156.921938086
"3016",15,1699,52.925414795
"3017",16,1699,24.202074219
"3018",10,1700,4113.499915088
"3019",15,1700,58.507040283
"3020",16,1700,49.96882041
"3021",10,1702,1261.920951953
"3022",15,1702,4.054074316
"3023",16,1702,14.169043164
"3024",19,1708,4.100692432
"3025",20,1708,24.126479736
"3026",17,1709,50.530614551
"3027",18,1709,273.535243945
"3028",19,1709,186.398364355
"3029",20,1709,2.681585498
"3030",17,1710,83.914997021
"3031",18,1710,487.975922266
"3032",19,1710,226.859835352
"3033",20,1710,54.97894292
"3034",17,1711,8.206043311
"3035",18,1711,19.932883936
"3036",19,1711,21.268114648
"3037",20,1711,31.715090723
"3038",17,1712,174.573836084
"3039",18,1712,430.100089404
"3040",19,1712,150.599388867
"3041",20,1712,83.298383691
"3042",17,1713,297.946586182
"3043",18,1713,526.514929004
"3044",19,1713,378.456716113
"3045",20,1713,471.834821045
"3046",17,1714,231.922781934
"3047",18,1714,525.286852881
"3048",19,1714,236.099306445
"3049",20,1714,281.721369434
"3050",17,1715,81.211002441
"3051",18,1715,329.999946045
"3052",19,1715,111.457761572
"3053",20,1715,112.631443164
"3054",21,1716,123.124918213
"3055",21,1717,1.197325391
"3056",15,1718,1.109616699
"3057",21,1718,44.454527637
"3058",15,1719,299.042851025
"3059",16,1719,270.489374854
"3060",15,1720,147.000497607
"3061",16,1720,454.200240869
"3062",15,1721,255.477178223
"3063",16,1721,306.472552539
"3064",15,1722,633.238834033
"3065",16,1722,216.928367285
"3066",15,1723,242.503242285
"3067",16,1723,397.515980273
"3068",15,1724,475.172898145
"3069",16,1724,140.39610166
"3070",15,1725,200.327825586
"3071",16,1725,246.850629346
"3072",10,1726,4068.06192041
"3073",15,1726,558.770995557
"3074",16,1726,1.714251074
"3075",10,1727,4156.921938232
"3076",15,1727,150.262858887
"3077",16,1727,99.353235352
"3078",10,1728,190.474512109
"3079",15,1728,11.512589746
"3080",16,1728,20.435609131
"3081",10,1730,1277.766575781
"3082",15,1730,0.999999902
"3083",17,1736,250.128061084
"3084",18,1736,470.785239746
"3085",19,1736,172.881281494
"3086",20,1736,250.544461719
"3087",17,1737,48.764765234
"3088",18,1737,398.294162842
"3089",19,1737,334.065354248
"3090",20,1737,126.252148828
"3091",17,1738,54.49005625
"3092",18,1738,515.287087939
"3093",19,1738,204.366063086
"3094",20,1738,111.715821436
"3095",17,1739,114.201920166
"3096",18,1739,91.849370361
"3097",19,1739,27.833409082
"3098",20,1739,278.525822363
"3099",17,1740,851.564739355
"3100",18,1740,429.338838867
"3101",19,1740,294.855624268
"3102",20,1740,287.232891113
"3103",17,1741,665.706267725
"3104",18,1741,440.019991064
"3105",19,1741,321.914201563
"3106",20,1741,322.75763623
"3107",17,1742,258.299400244
"3108",18,1742,274.637619775
"3109",19,1742,308.162942676
"3110",20,1742,280.836559521
"3111",17,1743,40.653476514
"3112",18,1743,299.340851904
"3113",19,1743,117.940059424
"3114",20,1743,31.393309473
"3115",21,1743,108.267213721
"3116",21,1744,217.06437251
"3117",21,1745,20.324896289
"3118",15,1746,48.404541943
"3119",16,1746,73.904441211
"3120",15,1747,213.642280664
"3121",16,1747,460.692313477
"3122",15,1748,517.646736182
"3123",16,1748,522.301062402
"3124",15,1749,681.605976367
"3125",16,1749,98.02452417
"3126",15,1750,427.931793457
"3127",16,1750,793.369411719
"3128",15,1751,390.088769678
"3129",16,1751,361.425488037
"3130",15,1752,114.769215234
"3131",16,1752,555.704150684
"3132",10,1753,2228.066097607
"3133",15,1753,330.271822705
"3134",16,1753,4.734853418
"3135",10,1754,4156.921938184
"3136",15,1754,42.640711768
"3137",16,1754,546.359489258
"3138",10,1755,3186.956762744
"3139",15,1755,374.386969678
"3140",16,1755,294.551494678
"3141",10,1757,30.128839795
"3142",15,1757,123.760013428
"3143",16,1757,240.931677344
"3144",18,1763,2
"3145",19,1763,1
"3146",20,1763,16.316405273
"3147",17,1764,14.293754199
"3148",18,1764,229.990392725
"3149",19,1764,72.148257422
"3150",20,1764,45.204545996
"3151",17,1765,4.65625
"3152",18,1765,84.719563721
"3153",19,1765,155.735795654
"3154",20,1765,7.828124902
"3155",17,1766,37.493904102
"3156",18,1766,380.002769287
"3157",19,1766,95.880475342
"3158",20,1766,51.121059033
"3159",17,1767,170.029545361
"3160",18,1767,610.827347705
"3161",19,1767,147.590920508
"3162",20,1767,152.87333877
"3163",17,1768,449.21036416
"3164",18,1768,522.582119922
"3165",19,1768,179.762941797
"3166",20,1768,394.635138281
"3167",17,1769,462.709030615
"3168",18,1769,510.491598438
"3169",19,1769,367.094502002
"3170",20,1769,360.712482227
"3171",17,1770,176.561367334
"3172",18,1770,190.117215723
"3173",19,1770,241.297156787
"3174",20,1770,30.610643066
"3175",21,1771,189.160077832
"3176",21,1772,121.378999268
"3177",21,1773,27.024825342
"3178",15,1774,28.267273975
"3179",16,1774,393.256318555
"3180",15,1775,463.640728467
"3181",16,1775,135.859163525
"3182",15,1776,181.717036377
"3183",16,1776,70.862600879
"3184",15,1777,1468.329381396
"3185",16,1777,71.402007471
"3186",15,1778,142.34650542
"3187",16,1778,447.713835107
"3188",15,1779,293.310941748
"3189",16,1779,356.879737012
"3190",15,1780,315.690100732
"3191",16,1780,37.380804736
"3192",10,1781,4156.921938135
"3193",15,1781,10.963372363
"3194",16,1781,35.730607031
"3195",10,1782,4051.557346289
"3196",15,1782,465.16395835
"3197",16,1782,168.804460693
"3198",10,1783,115.716289844
"3199",15,1783,9.047984424
"3200",16,1783,9.823089404
"3201",15,1785,95.732757373
"3202",17,1791,37.753704199
"3203",18,1791,221.324388672
"3204",19,1791,224.181972656
"3205",20,1791,24.963081445
"3206",17,1792,362.465133887
"3207",18,1792,380.486903613
"3208",19,1792,190.438795068
"3209",20,1792,98.184146777
"3210",17,1793,174.581105176
"3211",18,1793,239.82756665
"3212",19,1793,429.963741504
"3213",20,1793,145.302886572
"3214",17,1794,8.984853125
"3215",18,1794,215.727158545
"3216",19,1794,62.904554736
"3217",20,1794,77.903119043
"3218",17,1795,109.349162939
"3219",18,1795,788.593106299
"3220",19,1795,271.033273682
"3221",20,1795,175.199129395
"3222",17,1796,358.131429834
"3223",18,1796,684.790338623
"3224",19,1796,430.044935547
"3225",20,1796,307.937494238
"3226",17,1797,362.382805908
"3227",18,1797,557.871197949
"3228",19,1797,274.879132813
"3229",20,1797,277.521224414
"3230",17,1798,52.015082275
"3231",18,1798,237.735121338
"3232",19,1798,228.958837598
"3233",20,1798,93.182269873
"3234",21,1798,65.599477881
"3235",21,1799,132.219741602
"3236",21,1800,2.85200166
"3237",15,1801,96.122967432
"3238",16,1801,11.429895703
"3239",15,1802,86.53342124
"3240",16,1802,534.283066895
"3241",15,1803,528.437657373
"3242",16,1803,128.101871094
"3243",15,1804,232.501075195
"3244",16,1804,544.830390918
"3245",15,1805,273.462043555
"3246",16,1805,259.450218799
"3247",15,1806,293.59153667
"3248",16,1806,49.181368896
"3249",15,1807,385.445301367
"3250",16,1807,399.896940479
"3251",10,1808,3293.349374756
"3252",15,1808,200.28995249
"3253",16,1808,82.085860254
"3254",10,1809,4156.921938184
"3255",15,1809,15.255172754
"3256",10,1810,2223.514488135
"3257",15,1810,997.486240771
"3258",16,1810,182.10558335
"3259",15,1812,0.438152002
"3260",17,1819,18.133287598
"3261",18,1819,196.205136475
"3262",19,1819,153.57805542
"3263",20,1819,28.847569336
"3264",17,1820,0.684680957
"3265",18,1820,17.202905859
"3266",19,1820,52.302967236
"3267",20,1820,0.444988574
"3268",17,1821,206.199249951
"3269",18,1821,648.404186719
"3270",19,1821,209.348592188
"3271",20,1821,50.91208291
"3272",17,1822,226.933547314
"3273",18,1822,337.666449658
"3274",19,1822,168.223859473
"3275",20,1822,101.264098926
"3276",17,1823,45.948606836
"3277",18,1823,697.763207129
"3278",19,1823,441.781038184
"3279",20,1823,376.263989453
"3280",17,1824,334.083884473
"3281",18,1824,488.237603271
"3282",19,1824,284.60212251
"3283",20,1824,356.746024121
"3284",17,1825,310.416312354
"3285",18,1825,119.299307764
"3286",19,1825,186.492990527
"3287",20,1825,445.492978418
"3288",21,1826,442.922053857
"3289",21,1827,133.623839844
"3290",15,1829,134.452816113
"3291",16,1829,329.088922412
"3292",15,1830,383.880744629
"3293",16,1830,599.647045068
"3294",15,1831,76.76496001
"3295",16,1831,273.2361875
"3296",15,1832,100.573415625
"3297",16,1832,349.973958301
"3298",15,1833,447.067736865
"3299",16,1833,146.226187256
"3300",15,1834,177.790142188
"3301",16,1834,25.301218604
"3302",10,1835,614.861988525
"3303",15,1835,76.300114697
"3304",16,1835,1.395263721
"3305",10,1836,4156.921938232
"3306",15,1836,16.18901001
"3307",16,1836,9.556396484
"3308",10,1837,4156.921938086
"3309",15,1837,259.791030957
"3310",16,1837,271.864538037
"3311",19,1846,0.078364209
"3312",17,1847,224.070588037
"3313",18,1847,285.116871631
"3314",19,1847,159.50836665
"3315",20,1847,20.697865771
"3316",17,1848,475.702075244
"3317",18,1848,305.538175977
"3318",19,1848,366.289502441
"3319",20,1848,34.944195654
"3320",17,1849,435.340397852
"3321",18,1849,511.418090039
"3322",19,1849,176.434279883
"3323",20,1849,196.129336719
"3324",17,1850,349.404706738
"3325",18,1850,781.972051514
"3326",19,1850,192.950277393
"3327",20,1850,285.91625791
"3328",17,1851,224.821677148
"3329",18,1851,382.361010547
"3330",19,1851,224.706787061
"3331",20,1851,253.967820557
"3332",17,1852,80.577197412
"3333",18,1852,198.348230176
"3334",19,1852,252.172260547
"3335",20,1852,471.245672412
"3336",17,1853,16.872841699
"3337",18,1853,138.304900537
"3338",19,1853,409.269111621
"3339",20,1853,129.228048682
"3340",21,1853,3.000000098
"3341",21,1854,201.773178711
"3342",21,1855,24.455462646
"3343",15,1856,425.934007178
"3344",16,1856,9.381377686
"3345",15,1857,284.877755762
"3346",16,1857,235.040003174
"3347",15,1858,163.627610791
"3348",16,1858,20.234338428
"3349",15,1859,276.299394336
"3350",16,1859,414.444907813
"3351",15,1860,499.056011133
"3352",16,1860,187.149949902
"3353",15,1861,177.242220459
"3354",16,1861,17.808999854
"3355",10,1862,286.649772754
"3356",15,1862,577.681934961
"3357",16,1862,32.855228223
"3358",10,1863,4156.921938135
"3359",15,1863,1.325072314
"3360",16,1863,5.562662109
"3361",10,1864,4156.921938184
"3362",15,1864,10.629614551
"3363",16,1864,125.930747266
"3364",10,1865,2007.456002783
"3365",15,1865,84.025400195
"3366",16,1865,190.77690791
"3367",17,1874,51.723010938
"3368",18,1874,199.028241357
"3369",19,1874,106.031643164
"3370",20,1874,5.071724902
"3371",17,1875,193.086749316
"3372",18,1875,410.701188623
"3373",19,1875,242.960891943
"3374",20,1875,134.837881836
"3375",17,1876,110.008896875
"3376",18,1876,472.140297021
"3377",19,1876,325.739683105
"3378",20,1876,252.453163916
"3379",17,1877,270.91029082
"3380",18,1877,421.795666455
"3381",19,1877,175.119743848
"3382",20,1877,272.524130322
"3383",17,1878,312.967028223
"3384",18,1878,719.534314697
"3385",19,1878,264.600989307
"3386",20,1878,362.596237256
"3387",17,1879,87.117880713
"3388",18,1879,420.614214111
"3389",19,1879,131.714042822
"3390",20,1879,53.384122168
"3391",17,1880,246.664990479
"3392",18,1880,155.341094287
"3393",19,1880,95.144133936
"3394",20,1880,157.004988916
"3395",18,1881,0.149965869
"3396",19,1881,1.195470947
"3397",20,1881,1.127863379
"3398",21,1881,319.373041992
"3399",21,1882,220.168246045
"3400",21,1883,11.757955225
"3401",15,1884,109.564407715
"3402",16,1884,33.043564209
"3403",15,1885,143.032712793
"3404",16,1885,224.778369971
"3405",15,1886,1344.407251611
"3406",16,1886,122.498780957
"3407",15,1887,65.405710986
"3408",16,1887,347.161133691
"3409",15,1888,447.524515381
"3410",16,1888,316.081028809
"3411",10,1889,236.616454688
"3412",15,1889,2.034684766
"3413",16,1889,21.919403516
"3414",10,1890,4115.20192666
"3415",15,1890,21.645074268
"3416",16,1890,2.365470752
"3417",10,1891,4156.921938135
"3418",15,1891,22.629232959
"3419",16,1891,132.167963086
"3420",10,1892,4053.911062012
"3421",15,1892,641.730935986
"3422",16,1892,126.446318262
"3423",17,1902,223.480581689
"3424",18,1902,509.025473828
"3425",19,1902,372.90596084
"3426",20,1902,81.227436865
"3427",17,1903,295.425893506
"3428",18,1903,526.142279932
"3429",19,1903,432.560383301
"3430",20,1903,123.222135254
"3431",17,1904,159.787826416
"3432",18,1904,596.666079053
"3433",19,1904,85.39047334
"3434",20,1904,252.258954834
"3435",17,1905,353.585215088
"3436",18,1905,413.153173193
"3437",19,1905,584.630502686
"3438",20,1905,46.038539014
"3439",17,1906,154.62801626
"3440",18,1906,492.404618799
"3441",19,1906,153.367043213
"3442",20,1906,88.230652734
"3443",17,1907,13.509791992
"3444",18,1907,114.738199707
"3445",19,1907,39.468077881
"3446",20,1907,243.727358105
"3447",17,1908,91.168116504
"3448",18,1908,310.790178564
"3449",19,1908,170.581709961
"3450",20,1908,161.310401563
"3451",21,1909,304.72587583
"3452",21,1910,172.950648486
"3453",15,1911,338.852077295
"3454",16,1911,356.059508203
"3455",15,1912,680.510855176
"3456",16,1912,9.485601172
"3457",15,1913,8.053790723
"3458",16,1913,243.121255664
"3459",15,1914,35.112031836
"3460",16,1914,243.864016602
"3461",15,1915,116.682225488
"3462",16,1915,393.541182129
"3463",10,1916,998.956923535
"3464",15,1916,3006.130862109
"3465",16,1916,34.299244775
"3466",10,1917,4048.598325
"3467",15,1917,8.797476123
"3468",16,1917,0.004370508
"3469",10,1918,4156.921938184
"3470",15,1918,11.942157813
"3471",16,1918,1.952187842
"3472",10,1919,3635.119535059
"3473",15,1919,337.596034863
"3474",16,1919,210.734737939
"3475",10,1920,723.816043018
"3476",15,1920,65.202034668
"3477",16,1920,29.270557422
"3478",17,1929,104.497288721
"3479",18,1929,225.244502588
"3480",19,1929,106.955212646
"3481",20,1929,32.403136426
"3482",17,1930,148.938339014
"3483",18,1930,285.564130811
"3484",19,1930,332.420340918
"3485",20,1930,43.888627881
"3486",17,1931,259.358526221
"3487",18,1931,386.363555078
"3488",19,1931,401.616239746
"3489",20,1931,76.632368262
"3490",17,1932,6.163442334
"3491",18,1932,271.280366309
"3492",19,1932,18.779148047
"3493",20,1932,22.935310791
"3494",17,1933,116.793586816
"3495",18,1933,460.411952539
"3496",19,1933,268.141809961
"3497",20,1933,123.637810498
"3498",17,1934,458.439700732
"3499",18,1934,479.854747168
"3500",19,1934,33.710967578
"3501",20,1934,13.281635645
"3502",17,1935,213.509862549
"3503",18,1935,305.49382417
"3504",19,1935,112.237661133
"3505",20,1935,97.925476514
"3506",21,1936,171.732503174
"3507",21,1937,128.566622656
"3508",21,1938,305.864300244
"3509",15,1939,224.687562695
"3510",16,1939,44.902513184
"3511",15,1940,326.92346748
"3512",16,1940,191.053992285
"3513",10,1941,250.17574585
"3514",15,1941,1499.664455176
"3515",16,1941,256.981614404
"3516",10,1942,1170.423724365
"3517",15,1942,126.569378662
"3518",16,1942,512.043978076
"3519",10,1943,2504.743047461
"3520",15,1943,794.46308916
"3521",16,1943,1143.413201465
"3522",10,1944,4073.472761768
"3523",15,1944,5.000000098
"3524",16,1944,39.743100439
"3525",10,1945,4156.921938086
"3526",15,1945,62.259285693
"3527",16,1945,81.2655604
"3528",10,1946,4156.921938184
"3529",15,1946,134.273603223
"3530",16,1946,223.226269531
"3531",10,1947,827.088295313
"3532",15,1947,43.925266748
"3533",16,1947,57.755101953
"3534",15,1948,26.672687256
"3535",16,1948,26.213344238
"3536",17,1957,376.000089795
"3537",18,1957,331.773792725
"3538",19,1957,108.160014063
"3539",20,1957,14.325061816
"3540",17,1958,58.44282085
"3541",18,1958,284.797793945
"3542",19,1958,341.979858887
"3543",20,1958,29.518958594
"3544",17,1959,129.566906396
"3545",18,1959,518.24474248
"3546",19,1959,347.931058301
"3547",20,1959,199.22747876
"3548",17,1960,86.097690625
"3549",18,1960,513.964740869
"3550",19,1960,326.925300977
"3551",20,1960,243.071534424
"3552",17,1961,187.405658691
"3553",18,1961,572.072204297
"3554",19,1961,368.83695166
"3555",20,1961,366.89781792
"3556",18,1962,12.291598486
"3557",20,1962,3.542958936
"3558",17,1963,214.941263721
"3559",18,1963,171.491935059
"3560",19,1963,268.707678906
"3561",20,1963,327.10807627
"3562",21,1963,113.235331738
"3563",21,1964,204.446115332
"3564",21,1965,82.828573535
"3565",15,1966,242.454424756
"3566",16,1966,0.171016211
"3567",21,1966,279.683500146
"3568",15,1967,242.580168066
"3569",16,1967,14.671648584
"3570",10,1968,1338.376693994
"3571",15,1968,44.486637646
"3572",16,1968,0.684691455
"3573",10,1969,3039.332794141
"3574",15,1969,1057.837734619
"3575",16,1969,583.809397021
"3576",10,1970,3988.772629736
"3577",15,1970,50.764367041
"3578",16,1970,380.232736279
"3579",10,1971,3756.992283887
"3580",15,1971,17.865320947
"3581",16,1971,496.463241162
"3582",10,1972,4156.921938184
"3583",15,1972,12.819027344
"3584",16,1972,74.785629736
"3585",10,1973,4156.921938135
"3586",15,1973,99.97463457
"3587",16,1973,62.019039941
"3588",10,1974,3827.794776367
"3589",15,1974,4.054074268
"3590",16,1974,68.927048682
"3591",15,1975,29.477651465
"3592",16,1975,85.27997251
"3593",17,1984,170.872051123
"3594",18,1984,32.437302295
"3595",19,1984,113.046912158
"3596",20,1984,27.751619043
"3597",17,1985,30.897499414
"3598",18,1985,128.569266406
"3599",19,1985,213.346413135
"3600",20,1985,6.270250049
"3601",17,1986,159.556630859
"3602",18,1986,632.264371631
"3603",19,1986,585.821113916
"3604",20,1986,169.358291602
"3605",17,1987,38.72956582
"3606",18,1987,453.281346875
"3607",19,1987,99.270249854
"3608",20,1987,521.359597217
"3609",17,1988,592.541726025
"3610",18,1988,338.358112842
"3611",19,1988,204.440444092
"3612",20,1988,90.294507422
"3613",17,1989,446.214791016
"3614",18,1989,706.926535107
"3615",19,1989,322.23012832
"3616",20,1989,295.628767969
"3617",17,1990,208.733849414
"3618",18,1990,294.075342822
"3619",19,1990,5.640380713
"3620",20,1990,128.136196289
"3621",21,1991,623.605741553
"3622",21,1992,110.13220332
"3623",21,1993,228.348487305
"3624",15,1994,834.904799121
"3625",16,1994,2.329283203
"3626",21,1994,5.704548438
"3627",15,1995,83.328481689
"3628",16,1995,11.276279297
"3629",10,1996,4156.921938184
"3630",15,1996,225.815333594
"3631",16,1996,178.361064404
"3632",10,1997,4156.921938135
"3633",15,1997,241.716685303
"3634",16,1997,196.859809424
"3635",10,1998,3195.241598779
"3636",15,1998,253.444180713
"3637",16,1998,458.108343115
"3638",10,1999,4156.921938135
"3639",15,1999,21.558109326
"3640",16,1999,503.679980713
"3641",10,2000,4156.921938135
"3642",15,2000,11.397386182
"3643",16,2000,58.322654004
"3644",10,2001,4156.921938184
"3645",15,2001,2.999999805
"3646",16,2001,8.229234082
"3647",10,2002,966.665167773
"3648",15,2002,76.879486279
"3649",16,2002,66.718583447
"3650",15,2003,3.65625
"3651",16,2003,31.002809668
"3652",17,2012,198.11724873
"3653",18,2012,180.232329443
"3654",19,2012,100.749091895
"3655",20,2012,35.880862842
"3656",17,2013,446.597396875
"3657",18,2013,481.803008984
"3658",19,2013,473.526779688
"3659",20,2013,112.465439209
"3660",17,2014,240.128378613
"3661",18,2014,456.17237373
"3662",19,2014,218.531360059
"3663",20,2014,216.217044678
"3664",17,2015,568.91838042
"3665",18,2015,419.810841211
"3666",19,2015,170.865331787
"3667",20,2015,102.607293701
"3668",17,2016,71.513658008
"3669",18,2016,219.346179004
"3670",19,2016,121.521539746
"3671",20,2016,229.710348193
"3672",17,2017,88.833112451
"3673",18,2017,486.848767969
"3674",19,2017,123.902636182
"3675",20,2017,32.932922314
"3676",17,2018,470.537852734
"3677",18,2018,132.264154492
"3678",19,2018,121.586423535
"3679",20,2018,96.177403613
"3680",21,2018,80.487085449
"3681",21,2019,94.099597363
"3682",21,2020,266.793150684
"3683",21,2021,277.750954346
"3684",15,2022,172.576389258
"3685",16,2022,268.102365186
"3686",10,2023,3697.625826074
"3687",15,2023,28.140126074
"3688",16,2023,1.802612305
"3689",10,2024,3547.807840967
"3690",15,2024,356.694363818
"3691",16,2024,368.214676709
"3692",10,2025,2970.891026074
"3693",15,2025,143.205468701
"3694",16,2025,613.547030273
"3695",10,2026,2827.406155615
"3696",15,2026,54.549106445
"3697",16,2026,453.678168604
"3698",10,2027,4156.921938184
"3699",15,2027,60.688213477
"3700",16,2027,165.637357764
"3701",10,2028,4156.921938184
"3702",15,2028,53.956699609
"3703",16,2028,5.296032031
"3704",10,2029,4156.347781348
"3705",15,2029,91.310785938
"3706",16,2029,84.756499609
"3707",15,2030,15.325072461
"3708",16,2030,339.424891309
"3709",15,2031,333.983469189
"3710",16,2031,2.327005176
"3711",19,2039,23.484791504
"3712",20,2039,6.599768896
"3713",17,2040,155.892629102
"3714",18,2040,386.183234717
"3715",19,2040,171.807595264
"3716",20,2040,47.881944922
"3717",17,2041,283.948766602
"3718",18,2041,603.111785938
"3719",19,2041,52.487512842
"3720",20,2041,18.819594336
"3721",17,2042,159.529733154
"3722",18,2042,391.107165625
"3723",19,2042,37.001931934
"3724",20,2042,13.571900439
"3725",17,2043,249.496749023
"3726",18,2043,212.9638229
"3727",19,2043,188.215717871
"3728",20,2043,74.980504834
"3729",17,2044,101.892950781
"3730",18,2044,241.308699805
"3731",19,2044,283.421398633
"3732",20,2044,146.052300195
"3733",17,2045,394.130609912
"3734",18,2045,509.193593066
"3735",19,2045,126.076842871
"3736",20,2045,113.415006836
"3737",21,2046,122.161839844
"3738",21,2047,147.999173535
"3739",21,2048,226.879603955
"3740",21,2049,68.742279834
"3741",10,2050,461.315453369
"3742",15,2050,380.836911816
"3743",16,2050,32.359345557
"3744",10,2051,4017.176611475
"3745",15,2051,24.0552604
"3746",16,2051,7.34467832
"3747",10,2052,3505.754462402
"3748",15,2052,437.432630469
"3749",16,2052,358.162758398
"3750",10,2053,2392.040327881
"3751",15,2053,119.501074609
"3752",16,2053,657.22458833
"3753",10,2054,4156.921938184
"3754",15,2054,67.176043262
"3755",16,2054,460.678538184
"3756",10,2055,4156.921938135
"3757",15,2055,20.132958545
"3758",16,2055,218.086278174
"3759",10,2056,4156.921938135
"3760",15,2056,44.006714063
"3761",16,2056,0.640380908
"3762",10,2057,1030.147185596
"3763",15,2057,626.415696484
"3764",16,2057,60.101971338
"3765",15,2058,87.729023242
"3766",16,2058,27.597879346
"3767",17,2067,22.620477051
"3768",18,2067,29.24578418
"3769",19,2067,305.829505225
"3770",20,2067,10.369361768
"3771",17,2068,180.112570996
"3772",18,2068,718.641574023
"3773",19,2068,371.586906592
"3774",20,2068,256.851774219
"3775",17,2069,117.362300098
"3776",18,2069,643.171212891
"3777",19,2069,148.011556836
"3778",20,2069,58.813914063
"3779",17,2070,424.738905371
"3780",18,2070,732.31125415
"3781",19,2070,135.684273584
"3782",20,2070,234.772781006
"3783",17,2071,10.232508545
"3784",18,2071,54.488844824
"3785",19,2071,108.956255371
"3786",20,2071,78.632016455
"3787",17,2072,184.027342432
"3788",18,2072,443.145339551
"3789",19,2072,539.486666797
"3790",20,2072,200.690955371
"3791",17,2073,121.298505225
"3792",18,2073,209.282820996
"3793",19,2073,7.357361426
"3794",20,2073,71.008515869
"3795",21,2073,65.0443229
"3796",21,2074,175.083705273
"3797",21,2075,87.759238477
"3798",21,2076,49.047354248
"3799",21,2077,86.719239893
"3800",10,2078,4156.837218799
"3801",15,2078,550.718231445
"3802",16,2078,98.316179883
"3803",10,2079,4156.921938184
"3804",15,2079,131.168659326
"3805",16,2079,249.361841992
"3806",10,2080,4156.921938086
"3807",15,2080,584.861567871
"3808",16,2080,277.457015283
"3809",10,2081,3646.430951709
"3810",15,2081,125.235588672
"3811",16,2081,694.161796436
"3812",10,2082,4156.921938086
"3813",15,2082,157.290952637
"3814",16,2082,259.475512354
"3815",10,2083,4156.921938184
"3816",15,2083,97.257005127
"3817",16,2083,119.590791797
"3818",10,2084,3530.129973877
"3819",15,2084,19.066549902
"3820",16,2084,11.235717578
"3821",15,2085,4.7705e-05
"3822",17,2095,36.702255566
"3823",18,2095,234.43193877
"3824",19,2095,160.911381885
"3825",20,2095,42.63374375
"3826",17,2096,72.298587891
"3827",18,2096,200.217440039
"3828",19,2096,50.732998682
"3829",20,2096,3.893008594
"3830",17,2097,70.525364209
"3831",18,2097,657.482005713
"3832",19,2097,317.887560742
"3833",20,2097,228.405556396
"3834",17,2098,640.732723145
"3835",18,2098,319.185898877
"3836",19,2098,374.781889844
"3837",20,2098,449.015738184
"3838",17,2099,174.427393457
"3839",18,2099,291.512944434
"3840",19,2099,270.859305176
"3841",20,2099,146.479224072
"3842",17,2100,139.504112158
"3843",18,2100,300.866477783
"3844",19,2100,197.167041357
"3845",20,2100,221.270987012
"3846",17,2101,227.037837598
"3847",18,2101,22.995991699
"3848",19,2101,0.999999902
"3849",21,2101,152.65206123
"3850",21,2102,92.503230322
"3851",21,2103,601.416157568
"3852",21,2104,114.271387988
"3853",10,2105,866.436740479
"3854",21,2105,51.267032813
"3855",10,2106,4156.921938184
"3856",15,2106,50.652039111
"3857",16,2106,32.649057275
"3858",10,2107,2918.168632471
"3859",15,2107,139.014089111
"3860",16,2107,64.334861182
"3861",10,2108,3947.737223438
"3862",15,2108,170.269444775
"3863",16,2108,761.048130957
"3864",10,2109,2376.991882568
"3865",15,2109,62.184654053
"3866",16,2109,108.968157227
"3867",10,2110,4156.921938184
"3868",15,2110,107.612677686
"3869",16,2110,281.338075195
"3870",10,2111,4156.649345117
